"ID","river.id","sample.type","location.id","sampling.type","replicate.id","original.id","Date","Start_Time","Time_zone","Stream_Name","Stream_Order","City","State_or_Province","Country","General_Vegetation","Weather","Hydrogeomorphology","River_Gradient","Intermittent_or_Perennial","Sediment","Distance_DS.and.MS_meters","Distance_MS.and.US_meters","Primary.Sources.Flow.Variation","pH","Temp_degC","DO_perc.sat","DO_mg.per.L","Algal.Mat.Coverage","Depositional.Type","Latitude_dec.deg","Longitude_dec.deg","Macrophyte.Coverage","Sunlight.Access_Perc.Canopy.Cover","Water.Column.Height_cm","Sampler_Organization","Associated_Site","Sampler_Name","Approx.Distance.From.Gauge_meters","Discharge_Link","US.or.DS.of.Gauge","Gauge_Latitude_dec.deg","Gauge_Longitude_dec.deg","Met.Station.Nearby","Met.Station","Precipitation.Within.Week","Number.Days.Since.Precip","Dam.Upstream.Site","Dam","Contamination.Source.Upstream","Contamination.Source","Water.Quality.Data.Available","Water.Quality.Data","Known.Data","Published.Work.On.Site","Published.Work","Notes","Study_Code","resprate_mg.L.h","resp.inc.time.min","resp.r2","resp.pval","NPOC_mg.L.asC","del2H_permil","del18O_permil","Cl_mgL","SO4_mgL","NO3_mgL","NO2_mgL","F_mgL"
"SW_S19S.0063_U_3","S19S.0063","SW","U",NA,"3","S19S_0063_ICR.3_p05","12-Aug-19","10:00","CST","Lower Colorado ","6","Austin ","Texas","USA ","Broadleaf evergreen tree. Broadleaf deciduous tree","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","10","13","Dam (hydropower or other)","7.5","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT Austin ",NA,"Stephen Ferencz & Anna Turetcaia","3000","https://waterdata.usgs.gov/nwis/uv?site_no=08158000","Upstream","30.24614","-97.68006","Yes","Austin Bergstrom Airport - https://www.wunderground.com/history/weekly/us/tx/austin/KAUS","No",NA,"Yes multiple","450. Longhorn Dam ","No",NA,NA,NA,"Data for site  12 km downstream. SpC range 400-1000 depending on river conditions. The SpC is high at low flow conditions when the dam isn't releasing water. Much of the high SpC is due to high salinity effluent from a waste treatment plant that is several km downstream from the sampling site but upstream of the site 12 km from the dam where published studies have been conducted. 

https://link.springer.com/article/10.1007/s10040-016-1365-3
https://onlinelibrary.wiley.com/doi/abs/10.1002/hyp.7324","Yes","https://link.springer.com/article/10.1007/s10040-016-1365-3
https://onlinelibrary.wiley.com/doi/abs/10.1002/hyp.7324","For access reasons we sampled 3 km from the USGS gauging station. I have extensive experience working in the upper 20 km of the Lower Colorado downstream from Longhorn Dam. and can confirm that the conditions at our sampling site are representative of the river conditions near the USGS gauge. There are no major inflows between the sampling site and the USGS gauge so river conditions at the gauge are also representative of conditions at the sampling site. ","WHONDRS_S19S",NA,NA,NA,NA,2.15,NA,NA,28.89,28.02,1.82,0.04,0.17
"SED_S19S.0064_D_Field","S19S.0064","SED","D","Field",NA,"S19S_0064_Sed_Field_ICR.D_p2","12-Aug-19","14:30","EST","Shavers Creek","4","Petersburg","Pennsylvania","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","20","20","Natural flow (seasonal)",NA,NA,NA,NA,"Low","Inside bend of a stream","40.61043","-78.00803","No","Partial direct sunlight (50-80% canopy cover)","34","Penn State Univerisity - Shale Hills Critical Zone Observatory","NSF Critical Zone Observatory (CZO) site: Shale Hills","Brandon Forsythe",NA,"http://www.czo.psu.edu/data_scoutlet.html",NA,"40.610762","-78.007269","No",NA,"Yes","5","Yes one","9966 Lake Perez","Yes","Agricultural","Yes","EC. Cations. Anions. Nitrates","
Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2014). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100611


Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2015). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100612

http://www.czo.psu.edu/downloads/H6_hydro_2013_2014.xlsx","Yes","See previous links","Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.","WHONDRS_S19S",22.97,7,1,NA,25.59,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0064_M_Field","S19S.0064","SED","M","Field",NA,"S19S_0064_Sed_Field_ICR.M_p2","12-Aug-19","14:30","EST","Shavers Creek","4","Petersburg","Pennsylvania","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","20","20","Natural flow (seasonal)",NA,NA,NA,NA,"Low","Inside bend of a stream","40.64061","-78.00808","Low","Partial direct sunlight (50-80% canopy cover)","11","Penn State Univerisity - Shale Hills Critical Zone Observatory","NSF Critical Zone Observatory (CZO) site: Shale Hills","Brandon Forsythe",NA,"http://www.czo.psu.edu/data_scoutlet.html",NA,"40.610762","-78.007269","No",NA,"Yes","5","Yes one","9966 Lake Perez","Yes","Agricultural","Yes","EC. Cations. Anions. Nitrates","
Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2014). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100611


Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2015). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100612

http://www.czo.psu.edu/downloads/H6_hydro_2013_2014.xlsx","Yes","See previous links","Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.","WHONDRS_S19S",21.19,16,1,NA,21.81,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0064_U_Field","S19S.0064","SED","U","Field",NA,"S19S_0064_Sed_Field_ICR.U_p15","12-Aug-19","14:30","EST","Shavers Creek","4","Petersburg","Pennsylvania","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","20","20","Natural flow (seasonal)",NA,NA,NA,NA,"No","Shallow waters near the shore","40.61507","-78.00688","No","No or almost no direct sunlight (>80% canopy cover)","35","Penn State Univerisity - Shale Hills Critical Zone Observatory","NSF Critical Zone Observatory (CZO) site: Shale Hills","Brandon Forsythe",NA,"http://www.czo.psu.edu/data_scoutlet.html",NA,"40.610762","-78.007269","No",NA,"Yes","5","Yes one","9966 Lake Perez","Yes","Agricultural","Yes","EC. Cations. Anions. Nitrates","
Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2014). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100611


Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2015). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100612

http://www.czo.psu.edu/downloads/H6_hydro_2013_2014.xlsx","Yes","See previous links","Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.","WHONDRS_S19S",7.67,29,0.989,0.013,13.79,NA,NA,NA,NA,NA,NA,NA
"SW_S19S.0064_U_1","S19S.0064","SW","U",NA,"1","S19S_0064_ICR.1_p05","12-Aug-19","14:30","EST","Shavers Creek","4","Petersburg","Pennsylvania","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","20","20","Natural flow (seasonal)","7.7","23.5","80.7",NA,NA,NA,NA,NA,NA,NA,NA,"Penn State Univerisity - Shale Hills Critical Zone Observatory","NSF Critical Zone Observatory (CZO) site: Shale Hills","Brandon Forsythe",NA,"http://www.czo.psu.edu/data_scoutlet.html",NA,"40.610762","-78.007269","No",NA,"Yes","5","Yes one","9966 Lake Perez","Yes","Agricultural","Yes","EC. Cations. Anions. Nitrates","
Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2014). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100611


Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2015). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100612

http://www.czo.psu.edu/downloads/H6_hydro_2013_2014.xlsx","Yes","See previous links","Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.","WHONDRS_S19S",NA,NA,NA,NA,1.34,-51.1,-7.1,6.73,16.86,5.07,0.06,0.05
"SW_S19S.0064_U_2","S19S.0064","SW","U",NA,"2","S19S_0064_ICR.2_p05","12-Aug-19","14:30","EST","Shavers Creek","4","Petersburg","Pennsylvania","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","20","20","Natural flow (seasonal)","7.7","23.5","80.7",NA,NA,NA,NA,NA,NA,NA,NA,"Penn State Univerisity - Shale Hills Critical Zone Observatory","NSF Critical Zone Observatory (CZO) site: Shale Hills","Brandon Forsythe",NA,"http://www.czo.psu.edu/data_scoutlet.html",NA,"40.610762","-78.007269","No",NA,"Yes","5","Yes one","9966 Lake Perez","Yes","Agricultural","Yes","EC. Cations. Anions. Nitrates","
Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2014). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100611


Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2015). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100612

http://www.czo.psu.edu/downloads/H6_hydro_2013_2014.xlsx","Yes","See previous links","Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.","WHONDRS_S19S",NA,NA,NA,NA,1.18,NA,NA,6.85,17.46,4.99,0.08,0.04
"SW_S19S.0064_U_3","S19S.0064","SW","U",NA,"3","S19S_0064_ICR.3_p05","12-Aug-19","14:30","EST","Shavers Creek","4","Petersburg","Pennsylvania","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","20","20","Natural flow (seasonal)","7.7","23.5","80.7",NA,NA,NA,NA,NA,NA,NA,NA,"Penn State Univerisity - Shale Hills Critical Zone Observatory","NSF Critical Zone Observatory (CZO) site: Shale Hills","Brandon Forsythe",NA,"http://www.czo.psu.edu/data_scoutlet.html",NA,"40.610762","-78.007269","No",NA,"Yes","5","Yes one","9966 Lake Perez","Yes","Agricultural","Yes","EC. Cations. Anions. Nitrates","
Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2014). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100611


Susan L. Brantley. et al.. (2018). Susquehanna Shale Hills Critical Zone Observatory - Shaver's Creek Watershed Stream Chemistry (2015). Interdisciplinary Earth Data Alliance (IEDA). doi:10.1594/IEDA/100612

http://www.czo.psu.edu/downloads/H6_hydro_2013_2014.xlsx","Yes","See previous links","Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.","WHONDRS_S19S",NA,NA,NA,NA,1.52,NA,NA,6.71,16.5,4.92,0.05,0.06
"SED_S19S.0065_D_Field","S19S.0065","SED","D","Field",NA,"S19S_0065_Sed_Field_ICR.D_p2","2-Sep-19","11:00","PDT","Russian River","5","Guerneville","California","USA","Needleleaf evergreen tree. Broadleaf evergreen tree","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","13","12","Natural flow (seasonal). Dam (hydropower or other)",NA,NA,NA,NA,"Low","Shallow waters near the shore","38.509458","-122.888357","High","No or almost no direct sunlight (>80% canopy cover)","50.8","Lawrence Berkeley National Laboratory",NA,"Michelle Newcomer","1000","https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11467000","Upstream","38.5086111","-122.92666","Yes","https://www.wunderground.com/dashboard/pws/KCAFORES52","No",NA,"Yes one","Coyote Valley Dam 10000 m","Yes","Fire burned zones","Yes","From my sampling program (metals. cations. anions. nutrients. Hg)","235-250","Yes","https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2015WR018351",NA,"WHONDRS_S19S",NA,NA,NA,NA,6.65,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0065_M_Field","S19S.0065","SED","M","Field",NA,"S19S_0065_Sed_Field_ICR.M_p2","2-Sep-19","11:00","PDT","Russian River","5","Guerneville","California","USA","Needleleaf evergreen tree. Broadleaf evergreen tree","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","13","12","Natural flow (seasonal). Dam (hydropower or other)",NA,NA,NA,NA,"Low","Shallow waters near the shore","38.50916","-122.883392","High","No or almost no direct sunlight (>80% canopy cover)","40.64","Lawrence Berkeley National Laboratory",NA,"Michelle Newcomer","1000","https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11467000","Upstream","38.5086111","-122.92666","Yes","https://www.wunderground.com/dashboard/pws/KCAFORES52","No",NA,"Yes one","Coyote Valley Dam 10000 m","Yes","Fire burned zones","Yes","From my sampling program (metals. cations. anions. nutrients. Hg)","235-250","Yes","https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2015WR018351",NA,"WHONDRS_S19S",NA,NA,NA,NA,10.34,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0065_U_Field","S19S.0065","SED","U","Field",NA,"S19S_0065_Sed_Field_ICR.U_p2","2-Sep-19","11:00","PDT","Russian River","5","Guerneville","California","USA","Needleleaf evergreen tree. Broadleaf evergreen tree","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","13","12","Natural flow (seasonal). Dam (hydropower or other)",NA,NA,NA,NA,"Low","Shallow waters near the shore","38.509635","-122.8834","High","No or almost no direct sunlight (>80% canopy cover)","39.37","Lawrence Berkeley National Laboratory",NA,"Michelle Newcomer","1000","https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11467000","Upstream","38.5086111","-122.92666","Yes","https://www.wunderground.com/dashboard/pws/KCAFORES52","No",NA,"Yes one","Coyote Valley Dam 10000 m","Yes","Fire burned zones","Yes","From my sampling program (metals. cations. anions. nutrients. Hg)","235-250","Yes","https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2015WR018351",NA,"WHONDRS_S19S",NA,NA,NA,NA,12.27,NA,NA,NA,NA,NA,NA,NA
"SW_S19S.0065_U_1","S19S.0065","SW","U",NA,"1","S19S_0065_ICR.1_p05","2-Sep-19","11:00","PDT","Russian River","5","Guerneville","California","USA","Needleleaf evergreen tree. Broadleaf evergreen tree","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","13","12","Natural flow (seasonal). Dam (hydropower or other)","5","22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lawrence Berkeley National Laboratory",NA,"Michelle Newcomer","1000","https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11467000","Upstream","38.5086111","-122.92666","Yes","https://www.wunderground.com/dashboard/pws/KCAFORES52","No",NA,"Yes one","Coyote Valley Dam 10000 m","Yes","Fire burned zones","Yes","From my sampling program (metals. cations. anions. nutrients. Hg)","235-250","Yes","https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2015WR018351",NA,"WHONDRS_S19S",NA,NA,NA,NA,1.77,-49.6,-7.16,4.31,11.2,0.12,0.04,0.08
"SW_S19S.0065_U_2","S19S.0065","SW","U",NA,"2","S19S_0065_ICR.2_p05","2-Sep-19","11:00","PDT","Russian River","5","Guerneville","California","USA","Needleleaf evergreen tree. Broadleaf evergreen tree","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","13","12","Natural flow (seasonal). Dam (hydropower or other)","5","22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lawrence Berkeley National Laboratory",NA,"Michelle Newcomer","1000","https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11467000","Upstream","38.5086111","-122.92666","Yes","https://www.wunderground.com/dashboard/pws/KCAFORES52","No",NA,"Yes one","Coyote Valley Dam 10000 m","Yes","Fire burned zones","Yes","From my sampling program (metals. cations. anions. nutrients. Hg)","235-250","Yes","https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2015WR018351",NA,"WHONDRS_S19S",NA,NA,NA,NA,1.79,NA,NA,4.28,10.91,0.12,0.04,0.08
"SW_S19S.0065_U_3","S19S.0065","SW","U",NA,"3","S19S_0065_ICR.3_p05","2-Sep-19","11:00","PDT","Russian River","5","Guerneville","California","USA","Needleleaf evergreen tree. Broadleaf evergreen tree","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","13","12","Natural flow (seasonal). Dam (hydropower or other)","5","22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lawrence Berkeley National Laboratory",NA,"Michelle Newcomer","1000","https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=11467000","Upstream","38.5086111","-122.92666","Yes","https://www.wunderground.com/dashboard/pws/KCAFORES52","No",NA,"Yes one","Coyote Valley Dam 10000 m","Yes","Fire burned zones","Yes","From my sampling program (metals. cations. anions. nutrients. Hg)","235-250","Yes","https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2015WR018351",NA,"WHONDRS_S19S",NA,NA,NA,NA,1.84,NA,NA,4.35,11.01,0.12,0.04,0.1
"SED_S19S.0066_D_Field","S19S.0066","SED","D","Field",NA,"S19S_0066_Sed_Field_ICR.D_p2","18-Aug-19","13:10","MST","Rio Grande","7","Albuquerque","New Mexico","USA","Shrub. Grass","Sunny","Multi-channel","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Sand","10","10","Natural flow (seasonal). Dam (hydropower or other). Evapotranspiration",NA,NA,NA,NA,"No","Downstream from obstacles","35.19845","-106.643178","No","Full sunlight (0-20% canopy cover)","9","University of New Mexico",NA,"Peter Regier","100","https://waterdata.usgs.gov/nwis/uv?site_no=08329918","Upstream","35.19772","-106.6428","Yes","https://waterdata.usgs.gov/nwis/uv?08329900 - USGS precip gauge at North Diversion Channel outflow","Yes","7","Yes multiple","30000 (approx) to Angostura diversion dam","Yes","WWTP effluent for cities of Rio Rancho and Bernalillo - not sure on distances. but approx. 10 and 20 miles maybe?","No",NA,NA,"No",NA,"Were unable to filter three replicates. so only sending in two replicates.  Because filter was clogged. was not able to send in the 80 mL sample.  Note: samples taken on one side of a large sandbar that divides the river.","WHONDRS_S19S",0.83,121,0.979,0.001,4.19,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0066_M_Field","S19S.0066","SED","M","Field",NA,"S19S_0066_Sed_Field_ICR.M_p2","18-Aug-19","13:10","MST","Rio Grande","7","Albuquerque","New Mexico","USA","Shrub. Grass","Sunny","Multi-channel","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Sand","10","10","Natural flow (seasonal). Dam (hydropower or other). Evapotranspiration",NA,NA,NA,NA,"No","Shallow waters near the shore","35.198511","-106.643131","No","Partial direct sunlight (50-80% canopy cover)","10","University of New Mexico",NA,"Peter Regier","100","https://waterdata.usgs.gov/nwis/uv?site_no=08329918","Upstream","35.19772","-106.6428","Yes","https://waterdata.usgs.gov/nwis/uv?08329900 - USGS precip gauge at North Diversion Channel outflow","Yes","7","Yes multiple","30000 (approx) to Angostura diversion dam","Yes","WWTP effluent for cities of Rio Rancho and Bernalillo - not sure on distances. but approx. 10 and 20 miles maybe?","No",NA,NA,"No",NA,"Were unable to filter three replicates. so only sending in two replicates.  Because filter was clogged. was not able to send in the 80 mL sample.  Note: samples taken on one side of a large sandbar that divides the river.","WHONDRS_S19S",NA,NA,NA,NA,24.13,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0066_U_Field","S19S.0066","SED","U","Field",NA,"S19S_0066_Sed_Field_ICR.U_p2","18-Aug-19","13:10","MST","Rio Grande","7","Albuquerque","New Mexico","USA","Shrub. Grass","Sunny","Multi-channel","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Sand","10","10","Natural flow (seasonal). Dam (hydropower or other). Evapotranspiration",NA,NA,NA,NA,"Low","Shallow waters near the shore","35.198601","-106.643074","Low","No or almost no direct sunlight (>80% canopy cover)","5","University of New Mexico",NA,"Peter Regier","100","https://waterdata.usgs.gov/nwis/uv?site_no=08329918","Upstream","35.19772","-106.6428","Yes","https://waterdata.usgs.gov/nwis/uv?08329900 - USGS precip gauge at North Diversion Channel outflow","Yes","7","Yes multiple","30000 (approx) to Angostura diversion dam","Yes","WWTP effluent for cities of Rio Rancho and Bernalillo - not sure on distances. but approx. 10 and 20 miles maybe?","No",NA,NA,"No",NA,"Were unable to filter three replicates. so only sending in two replicates.  Because filter was clogged. was not able to send in the 80 mL sample.  Note: samples taken on one side of a large sandbar that divides the river.","WHONDRS_S19S",NA,NA,NA,NA,15.42,NA,NA,NA,NA,NA,NA,NA
